   1.9316155e+01   4.6789648e+01   9.8180000e+01  -2.0288464e-02   1.3537582e-03  -5.3983618e-02   3.3897204e-01
   1.9313928e+01   4.6786864e+01   1.0324000e+02  -2.0329372e-02   7.2518518e-02  -4.6944880e-02   1.7392485e-01
   1.9310323e+01   4.6783535e+01   1.0365000e+02  -2.0382269e-02   2.2749079e-02  -7.5950529e-02   1.9981292e-01
   1.9308379e+01   4.6779644e+01   1.0290000e+02  -2.0380025e-02   2.9248355e-02  -5.2476981e-03  -1.6325484e-01
   1.9303380e+01   4.6777424e+01   1.0236000e+02  -2.0416912e-02   6.2884562e-02  -2.1148063e-02   3.0857374e-01
   1.9298372e+01   4.6776311e+01   1.0971000e+02  -2.0475423e-02   5.4119873e-02   4.0431549e-02  -2.5477585e-01
   1.9298647e+01   4.6773531e+01   1.0287000e+02  -2.0499060e-02  -1.8947100e-02   2.2921242e-02   5.1216022e-01
   1.9295044e+01   4.6772981e+01   1.0561000e+02  -2.0478226e-02  -2.8930571e-02  -6.5650540e-02   6.1498705e-01
   1.9290877e+01   4.6772144e+01   1.0119000e+02  -2.0366133e-02  -1.3921882e-02  -4.0211664e-02   3.6987040e-01
   1.9322537e+01   4.6790199e+01   9.8320000e+01  -2.0211126e-02   6.8865579e-02   5.6721472e-03   1.5618979e-02
   1.9326712e+01   4.6792141e+01   9.8710000e+01  -2.0159552e-02   3.2043740e-02   1.0673043e-02  -1.1442163e-02
   1.9327544e+01   4.6796034e+01   9.8710000e+01  -2.0112513e-02   2.7323505e-02   3.7972704e-02   3.1490409e-01
   1.9328380e+01   4.6800476e+01   9.8370000e+01  -1.9990382e-02   4.4078128e-02   4.3092308e-02   9.6653380e-02
   1.9328095e+01   4.6788530e+01   9.8480000e+01  -2.0244294e-02   4.2914174e-02   5.9108874e-02   4.0917571e-01
   1.9331712e+01   4.6784086e+01   9.8500000e+01  -2.0276361e-02   5.0434468e-02   3.5424238e-02   2.4046844e-03
   1.9332818e+01   4.6780197e+01   9.8540000e+01  -2.0372515e-02   4.1101739e-02   2.3070570e-02  -1.0646976e-01
   1.9335598e+01   4.6776034e+01   9.8160000e+01  -2.0462994e-02   4.2589762e-02   3.2682689e-02  -1.0003681e-01
   1.9336991e+01   4.6772144e+01   9.8540000e+01  -2.0515203e-02   4.5135351e-03   3.7839487e-02  -1.1586870e-02
   1.9333098e+01   4.6768808e+01   9.8070000e+01  -2.0541233e-02  -7.4455312e-03   4.0811271e-02  -5.5265095e-02
   1.9331710e+01   4.6766310e+01   9.8120000e+01  -2.0559142e-02  -8.0535968e-03   6.7649593e-02  -3.0274651e-02
   1.9330319e+01   4.6763255e+01   9.8660000e+01  -2.0599976e-02   9.2944522e-03   4.6304821e-02   2.5845900e-01
   1.9326148e+01   4.6761592e+01   1.0182000e+02  -2.0663860e-02   1.2448633e-02   4.5420308e-04   8.0918887e-02
   1.9319481e+01   4.6763533e+01   9.9450000e+01  -2.0625218e-02  -3.3064737e-02  -2.7500235e-02   3.7131465e-01
   1.9314485e+01   4.6761863e+01   9.8490000e+01  -2.0585970e-02   9.7049520e-03   1.4089610e-02   1.4398594e-01
   1.9313102e+01   4.6757422e+01   9.8940000e+01  -2.0665986e-02   2.6712969e-02  -9.3465781e-04   3.0521182e-01
   1.9311432e+01   4.6753252e+01   9.8530000e+01  -2.0739450e-02   2.4331525e-02  -3.6726416e-02   3.4723363e-01
   1.9002543e+01   4.6796034e+01   9.7960000e+01  -2.1000051e-02   4.0080273e-02  -1.1208975e-02   1.1903011e+00
   1.9003372e+01   4.6791860e+01   9.5660000e+01  -2.1085750e-02   3.7228024e-02  -2.6121742e-02   1.1571859e+00
   1.9004214e+01   4.6787138e+01   9.5220000e+01  -2.1207715e-02   3.6616319e-02  -3.1740572e-02   1.2422634e+00
   1.9005318e+01   4.6782415e+01   9.5670000e+01  -2.1324769e-02   8.2067343e-03  -4.2908259e-02   1.3321530e+00
   1.9005871e+01   4.6777972e+01   9.8580000e+01  -2.1375508e-02  -1.9190435e-02  -6.5575467e-02   6.9329744e-01
   1.9007263e+01   4.6773249e+01   9.8350000e+01  -2.1363527e-02  -4.1062686e-02  -6.1751029e-02   6.9604928e-01
   1.9007816e+01   4.6769084e+01   9.8600000e+01  -2.1275544e-02  -5.5614235e-02  -6.4778157e-02   6.3378521e-01
   1.9008932e+01   4.6764920e+01   9.8560000e+01  -2.1152789e-02  -7.5104221e-02  -5.2248884e-02   4.6207802e-01
   1.9010323e+01   4.6760476e+01   9.8640000e+01  -2.1013237e-02  -6.5230839e-02  -5.3782746e-02   2.9991266e-01
   1.9009488e+01   4.6756311e+01   9.8370000e+01  -2.0849970e-02  -5.5924929e-02  -5.1000274e-02   1.1468886e-01
