6890	46.76158502	19.23753679	94.070
6891	46.76380576	19.23281866	94.120
6892	46.64575016	19.00865398	93.100
6893	46.64853173	19.01421682	92.720
6894	46.65130382	19.01893110	93.970
6895	46.65297867	19.02588035	95.940
6896	46.65408611	19.03115795	95.160
6897	46.65547234	19.03810800	94.990
6898	46.65630934	19.04366048	95.150
6899	46.65991673	19.04366015	93.070
6900	46.66269659	19.04921320	93.020
6901	46.66353300	19.05560288	93.800
6902	46.66463896	19.06171841	94.040
6903	46.66659035	19.06698511	95.300
6904	46.66741688	19.07282668	94.880
6905	46.66714530	19.07976549	94.990
6906	46.66881253	19.06587509	92.780
6907	46.66602691	19.08893817	92.640
6908	46.66269685	19.09310391	92.570
6909	46.67297238	19.08727054	93.720
6910	46.67464360	19.09282628	94.470
6911	46.67603531	19.09920550	95.040
6912	46.67769667	19.10532394	93.450
6913	46.67964480	19.11282859	93.950
6914	46.68102672	19.11865994	95.060
6915	46.68269696	19.12338091	94.730
6916	46.67741778	19.12115164	94.270
6917	46.67297516	19.11893697	95.760
6918	46.66936897	19.11698508	95.720
6919	46.66519599	19.11504583	94.060
6920	46.66047423	19.11310622	94.170
6921	46.65686839	19.11031901	94.580
6922	46.65575659	19.10310590	92.310
6923	46.65325305	19.10838134	94.720
6924	46.64853131	19.10615536	94.960
6925	46.64464656	19.10310770	95.200
6926	46.64075335	19.09866292	94.780
6927	46.63686874	19.09476733	95.120
6928	46.65047858	19.11504071	94.250
6929	46.64769472	19.12171245	94.230
6930	46.64575764	19.12615106	94.130
6931	46.64297435	19.13116279	93.460
6932	46.63908707	19.13254128	93.440
6933	46.63492274	19.13143775	93.300
6934	46.68631148	19.12615728	94.220
6935	46.69047623	19.12671237	94.630
6936	46.69909000	19.13281804	93.670
6937	46.70297645	19.13254953	93.330
6939	46.69603007	19.12171282	95.430
6940	46.69797697	19.11559629	95.780
6941	46.70074933	19.11282767	96.280
6942	46.69991557	19.10754411	95.100
6943	46.69825471	19.10059933	94.790
6944	46.69686229	19.09615252	95.330
6945	46.69574958	19.08893433	94.080
6946	46.69547255	19.08337744	95.680
6947	46.69547446	19.07643484	93.270
6948	46.69686117	19.07031651	94.140
6950	46.69769933	19.05976524	93.480
6951	46.69769977	19.05365916	94.280
6952	46.69797875	19.04754001	94.390
6953	46.69602631	19.04004824	95.860
6954	46.69491915	19.03365502	94.920
6955	46.69297540	19.02948497	96.240
6956	46.68963781	19.02893708	95.150
6957	46.68797416	19.03282029	94.450
6958	46.68575266	19.03699097	96.170
6959	46.68130879	19.03837747	94.250
6960	46.67908719	19.04531837	94.460
6961	46.67852948	19.05004990	94.670
6962	46.67908693	19.05699040	93.250
6963	46.67797088	19.06254510	94.430
6964	46.67770018	19.06809989	93.960
6965	46.67630459	19.07421610	94.130
6966	46.67297506	19.07838355	92.660
6967	46.72075648	19.05114985	95.250
6968	46.71853422	19.05670882	95.780
6969	46.71631165	19.06254200	96.260
6970	46.71408888	19.06782537	95.640
6971	46.71214467	19.07338309	95.690
6972	46.70964245	19.07892701	95.460
6973	46.70769788	19.08393461	95.700
6974	46.70547401	19.08949087	95.880
6975	46.70852969	19.09698674	95.970
6976	46.70992156	19.10254618	95.880
6977	46.71131301	19.10838055	95.580
6978	46.71241613	19.11448953	95.880
6979	46.71352827	19.12004945	96.160
6980	46.71075371	19.09199284	95.490
6981	46.71547669	19.09170891	94.260
6982	46.71880621	19.08893857	96.000
6983	46.72269378	19.08504330	94.700
6984	46.72659005	19.08171000	94.940
6985	46.72908963	19.08587185	95.280
6987	46.73547510	19.09059972	95.580
6988	46.73880488	19.08699083	96.040
6989	46.71603527	19.25976895	96.290
6990	46.71964084	19.25587205	95.780
6991	46.72352811	19.25031435	94.900
6992	46.72631372	19.24698887	94.400
6993	46.73047754	19.24254290	94.380
6994	46.73492439	19.24087109	94.500
6995	46.73936127	19.23976164	94.310
6996	46.74408601	19.23865302	94.180
6997	46.74853047	19.23838082	94.350
6998	46.75242434	19.23920606	94.230
6999	46.75658947	19.23920775	94.470
7000	46.71436777	19.19282308	93.910
7001	46.71853360	19.19227181	93.900
7002	46.72269769	19.19309398	93.860
7003	46.72770155	19.19143289	93.970
7004	46.73158363	19.18754436	94.140
7005	46.73519504	19.18420414	93.810
7006	46.73880698	19.18032697	93.630
7007	46.74297404	19.17864908	95.150
7008	46.74797610	19.17837327	95.050
7009	46.75131296	19.17893104	94.640
7010	46.75519761	19.18031482	94.590
7011	46.75964160	19.18032572	95.890
7012	46.76436415	19.18059913	94.960
7013	46.76825807	19.18921035	93.740
7014	46.77047270	19.19504247	94.020
7015	46.76853501	19.18337188	94.530
7016	46.77214705	19.18698159	94.710
7017	46.77547246	19.18949113	94.070
7018	46.78186754	19.19031984	94.420
7019	46.78353516	19.19476380	94.250
7020	46.78630910	19.19921114	94.580
7021	46.78909187	19.20365897	94.540
7022	46.79158581	19.20865651	94.580
7023	46.79214340	19.21503697	94.540
7024	46.79436695	19.22004756	94.250
7025	46.79713950	19.22475909	94.380
7026	46.80131231	19.22559811	94.550
7027	46.80492098	19.22475843	95.010
7028	46.80853036	19.22921191	95.920
7029	46.81214273	19.23171365	95.350
7030	46.81686336	19.23309260	95.240
7031	46.79658962	19.14225843	94.200
7032	46.79297706	19.14836904	94.220
7033	46.78908632	19.15337810	94.480
7034	46.78519616	19.15754826	94.740
7035	46.78214192	19.16226961	95.010
7036	46.77797286	19.16614989	95.040
7037	46.77436749	19.16420412	94.090
7038	46.77242168	19.15782348	93.720
7039	46.76908683	19.15504109	93.780
7040	46.76464387	19.15393260	93.480
7041	46.76186815	19.14948940	93.150
7042	46.75741736	19.14698091	94.100
7043	46.75602744	19.14170337	94.080
7044	46.75463833	19.13503867	93.870
7045	46.75408506	19.12893839	94.150
7046	46.73325057	19.15114962	95.080
7047	46.72936654	19.14865647	95.370
7048	46.72575376	19.14448969	94.480
7049	46.72297745	19.14032489	94.000
7050	46.71964388	19.13532247	94.530
7051	46.71797373	19.13116032	93.560
7052	46.71575564	19.12559812	94.830
7053	46.73964617	19.06893370	95.770
7054	46.74297526	19.06532319	96.660
7055	46.74686201	19.06143754	96.140
7056	46.75047870	19.05810098	96.120
7057	46.75324971	19.05421415	95.990
7058	46.75575072	19.04892637	96.060
7059	46.75741487	19.04392613	94.570
7060	46.76130994	19.04087569	94.770
7061	46.76575381	19.03921241	95.480
7062	46.76491751	19.04476334	95.610
7063	46.76353217	19.05115191	95.830
7064	46.76241630	19.05810310	96.610
7065	46.76130901	19.06504092	96.750
7066	46.76991866	19.03643604	95.520
7067	46.77408351	19.03420916	96.220
7068	46.77797791	19.02865599	95.800
7069	46.78075684	19.02449064	96.760
7070	46.78380529	19.01948658	96.060
7071	46.78714196	19.01643319	96.230
7072	46.79186416	19.01420370	95.820
7073	46.79574970	19.01198748	96.460
7074	46.79964466	19.01115953	95.310
7075	46.79547666	19.09393454	95.850
7076	46.79325684	19.08810388	95.800
7077	46.79130669	19.08198572	95.780
7078	46.78908647	19.07531778	95.740
7079	46.78520108	19.07142621	97.620
7080	46.77325266	19.20171466	93.780
7081	46.77492023	19.20587019	93.730
7082	46.77603067	19.20948744	93.780
7083	46.77853133	19.21587212	95.220
7084	46.61686890	19.23615426	97.300
7085	46.62020197	19.23338487	96.450
7086	46.62408374	19.23060394	96.600
7087	46.62741713	19.22754656	96.030
7088	46.62908745	19.22366069	96.280
7089	46.63214471	19.21865589	94.760
7090	46.63547858	19.21504880	94.050
7091	46.63964738	19.21254091	93.490
7092	46.64352903	19.20948317	93.960
7093	46.64769651	19.20782357	93.130
7094	46.65158665	19.20503940	92.960
7095	46.65630915	19.20532750	94.400
7096	46.65825348	19.21087296	93.180
7097	46.66186384	19.21503897	93.300
7098	46.66491711	19.21865496	93.950
7099	46.66075888	19.22003989	94.030
7100	46.65659078	19.22198638	94.070
7101	46.65325798	19.22477141	93.970
7102	46.64880697	19.22921141	94.120
7103	46.64908769	19.23365389	96.770
7104	46.64992365	19.23948310	95.990
7105	46.65547217	19.19893634	93.640
7106	46.65352974	19.19143195	93.210
7107	46.65575657	19.18754451	94.090
7108	46.65491729	19.18226419	93.440
7109	46.65547214	19.17698736	93.130
7110	46.65213866	19.17337373	93.040
7111	46.64992233	19.16810400	93.290
7112	46.64575137	19.16505117	92.930
7113	46.64353574	19.15865907	92.870
7114	46.65825438	19.17477286	93.380
7115	46.66214004	19.17531770	93.230
7116	46.66603185	19.17837158	94.380
7117	46.66908920	19.17948975	94.440
7118	46.67297352	19.18115898	94.510
7119	46.67547610	19.18726871	93.410
7120	46.67880776	19.19198270	94.410
7121	46.68297618	19.19643814	94.240
7122	46.68603154	19.19893027	94.430
7123	46.68880608	19.20282070	95.290
7124	46.68159135	19.30282111	102.300
7125	46.67909193	19.29810386	100.680
7126	46.67686941	19.29421173	100.080
7127	46.67603273	19.29003861	98.710
7128	46.67520279	19.28254595	98.400
7129	46.67047818	19.28337485	98.580
7130	46.66686179	19.28337214	98.280
7131	46.66270007	19.28170758	98.370
7132	46.65908651	19.28032002	98.390
7133	46.65464135	19.28087572	98.350
7134	46.65075778	19.28392894	98.790
7135	46.64770290	19.28643674	99.450
7136	46.64297649	19.28810084	100.200
7137	46.63881250	19.28754681	100.640
7138	46.63381132	19.28726342	100.740
7139	46.62964732	19.28670956	100.430
7140	46.62547782	19.28448438	99.820
7141	46.68131041	19.29143478	99.390
7142	46.68047711	19.28560136	98.030
7143	46.68436301	19.28143547	96.900
7144	46.68075060	19.27948531	97.190
7145	46.68103438	19.27254577	96.580
7146	46.68186491	19.26643186	96.320
7147	46.68353017	19.26115763	96.460
7148	46.68492530	19.25588204	95.810
7149	46.68603381	19.24976847	96.000
7150	46.68964560	19.24727193	96.120
7151	46.69380705	19.24421487	95.860
7152	46.69797649	19.24170652	95.920
7153	46.70130922	19.23920790	95.180
7154	46.70908957	19.23448820	95.540
7155	46.71353540	19.23337879	95.030
7156	46.71770233	19.23226823	96.110
7157	46.71769536	19.22532273	94.900
7158	46.72130702	19.22254837	94.560
7159	46.72463938	19.22588191	93.860
7160	46.72797931	19.23004009	94.900
7161	46.73075189	19.23448465	96.600
7162	46.67686076	19.18031901	93.510
7163	46.67881205	19.17309579	94.170
7164	46.68242303	19.16977094	93.010
7165	46.68436153	19.16560538	92.930
7166	46.68742187	19.16393874	92.980
7167	46.69214362	19.16504707	92.870
7168	46.69547707	19.16893744	93.180
7169	46.69881100	19.17226605	93.440
7170	46.70186533	19.17615669	93.300
7172	46.70770207	19.33503707	103.580
7173	46.70409305	19.33921547	105.040
7174	46.70130793	19.34477083	105.850
7175	46.69909225	19.34920430	105.890
7176	46.69631486	19.35504632	105.280
7178	46.80520325	19.35476418	101.820
7179	46.80825723	19.34976348	100.680
7180	46.81130955	19.34531253	100.390
7181	46.81575888	19.33976795	100.180
7182	46.81909038	19.33504210	99.790
7183	46.82269847	19.33115588	99.030
7184	46.82575768	19.32726629	98.880
7185	46.82908730	19.32310239	98.820
7186	46.83297585	19.31837714	98.710
7187	46.83547624	19.31475859	98.590
7188	46.83797904	19.31003852	98.240
7189	46.83992577	19.30448944	98.050
7191	46.84019825	19.28670059	97.780
7192	46.83630991	19.28337986	97.410
7193	46.83325587	19.28115121	96.680
7197	46.83880911	19.35254387	98.670
7199	46.83214084	19.36004317	99.950
7200	46.82936452	19.36532240	100.480
7201	46.82714884	19.36949038	101.150
7202	46.82381276	19.37531567	102.190
7203	46.82075593	19.37781326	102.980
7204	46.81798201	19.38198969	103.950
7205	46.81575590	19.38643121	107.140
7207	46.82825378	19.39754607	103.240
7208	46.83214458	19.39310155	103.020
7209	46.83492704	19.38921304	102.720
7210	46.83798171	19.38448683	102.760
7218	46.81214441	19.27115380	95.220
7219	46.80742233	19.27531371	94.910
7220	46.80325725	19.27976352	95.470
